epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,29876,1.00318,0.57446,0.92191,0.65684,0.47114,0.52506,0.31902,1.06353,0.67858,0.95002,0.0009415,0.0009415,0.0009415
185,30038.2,1.00221,0.5744,0.9204,0.65269,0.47277,0.5254,0.31892,1.06371,0.67903,0.94998,0.000892,0.000892,0.000892
186,30200,1.00163,0.57289,0.91965,0.65302,0.47306,0.52568,0.31906,1.06394,0.67926,0.95002,0.0008425,0.0008425,0.0008425
187,30361.7,0.9994,0.57036,0.92019,0.65188,0.47374,0.52544,0.31858,1.06383,0.67974,0.95004,0.000793,0.000793,0.000793
188,30523.8,0.99896,0.57147,0.92014,0.65452,0.47195,0.52569,0.3188,1.06398,0.67997,0.94997,0.0007435,0.0007435,0.0007435
189,30686,0.99527,0.56864,0.91935,0.65304,0.47103,0.52555,0.31883,1.06392,0.67997,0.94986,0.000694,0.000694,0.000694
190,30848.2,0.99506,0.56684,0.91835,0.6498,0.47352,0.52546,0.31851,1.06412,0.68027,0.94982,0.0006445,0.0006445,0.0006445
191,31013.9,0.98906,0.54896,0.91462,0.64372,0.47508,0.52551,0.31844,1.06443,0.68046,0.94986,0.000595,0.000595,0.000595
192,31163.8,0.9804,0.54165,0.91138,0.64175,0.47576,0.52517,0.31858,1.06466,0.68059,0.94991,0.0005455,0.0005455,0.0005455
193,31313.2,0.97775,0.53959,0.91046,0.64397,0.47821,0.52516,0.31855,1.06479,0.68056,0.9499,0.000496,0.000496,0.000496
194,31462.4,0.97481,0.53718,0.90912,0.64427,0.47803,0.52449,0.31792,1.06488,0.68048,0.94989,0.0004465,0.0004465,0.0004465
195,31611.5,0.97294,0.53555,0.90819,0.64123,0.47893,0.52403,0.31763,1.06546,0.68065,0.95,0.000397,0.000397,0.000397
196,31760.3,0.97048,0.53309,0.90843,0.63936,0.47886,0.52338,0.31718,1.06555,0.68094,0.94996,0.0003475,0.0003475,0.0003475
197,31909,0.9692,0.53258,0.90614,0.63801,0.47922,0.52283,0.31693,1.06575,0.68123,0.94996,0.000298,0.000298,0.000298
198,32057.8,0.96622,0.53106,0.90548,0.63578,0.47984,0.52269,0.31687,1.06614,0.68151,0.95003,0.0002485,0.0002485,0.0002485
199,32206.7,0.96605,0.53042,0.90666,0.63681,0.47968,0.52189,0.31648,1.06613,0.68141,0.94996,0.000199,0.000199,0.000199
200,32355.2,0.96155,0.52809,0.90535,0.63324,0.48017,0.52131,0.31592,1.06617,0.68144,0.94995,0.0001495,0.0001495,0.0001495
